"uf","sg_ue","ano_eleicao_bocel","nome_fonte","titular","id_mandato_sapl","url","observacao"
"PA","05770","2020","RUSBIMÁRIO QUEIROZ SILVA","TRUE","98","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/98/","VEREADOR REELEITO PARA O SEGUNDO MANDATO CONSECUTIVO COM 426 VOTOS, AGREMIAÇÃO PARTIDÁRIA MDB."
"PA","05770","2020","SIDNEY DE SOUSA FILHO","TRUE","99","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/99/","VEREADOR REELEITO PARA O SEGUNDO MANDATO CONSECUTIVO. REELEITO COM 894 VOTOS, AGREMIAÇÃO PARTIDÁRIA DEMOCRATAS - DEM."
"PA","05770","2020","VALDECY CARVALHO DE SOUSA","TRUE","91","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/91/","VEREADOR ELEITO PELO PARTIDO MDB."
"PA","05770","2020","VALDILENE CARVALHO LAMBERT","TRUE","94","https://sapl.medicilandia.pa.leg.br/api/parlamentares/mandato/94/","NÚMERO DE VOTOS 254, PARTIDO PSDB."
"PA","05959","2024","Romildo Veloso E Silva","FALSE","133","https://sapl.ourilandiadonorte.pa.leg.br/api/parlamentares/mandato/133/","Dispõe sobre a declaração de extinção do
mandato do Vereador Romildo Veloso e
Silva, a vacância do cargo e a convocação
do respectivo suplente"
"PB","19283","2016","MANOEL GOMES DOS SANTOS JÚNIOR","TRUE","10","https://sapl.sossego.pb.leg.br/api/parlamentares/mandato/10/","O parlamentar foi Presidente da Mesa Diretora no Biênio 2019/2020"
"PB","19755","2020","KLÉBER GONÇALVES LIMA","TRUE","51","https://sapl.cajazeiras.pb.leg.br/api/parlamentares/mandato/51/","assumiu no lugar do vereador lindberg lira."
"PB","19755","2020","Luzia Trajano de Souza","TRUE","6","https://sapl.cajazeiras.pb.leg.br/api/parlamentares/mandato/6/","reassumiu o cargo de vereadora no dia 13 de março de 2023."
"PB","19810","2020","Afonso da Silva Avelino","FALSE","57","https://sapl.campinagrande.pb.leg.br/api/parlamentares/mandato/57/","Em virtude de acórdão proferido nos autos dos recursos eleitorais interpostos nas AIJE’S nº 0601218-42.2020.6.15.0016 e nº 0601229-71.2020.6.15.0016, nos termos do ofício nº 95/2023-TRE-PB/PTRE/16ª_zona e da Resolução Nº 093/2023"
"PB","19810","2020","Carolina Farias Almeida Gomes","FALSE","43","https://sapl.campinagrande.pb.leg.br/api/parlamentares/mandato/43/","Em virtude de acórdão proferido nos autos dos recursos eleitorais interpostos nas AIJE’S nº 0601218-42.2020.6.15.0016 e nº 0601229-71.2020.6.15.0016, nos termos do ofício nº 95/2023-TRE-PB/PTRE/16ª_zona e da Resolução Nº 093/2023"
"PB","19810","2020","Cledson Rodrigues da Silva","FALSE","44","https://sapl.campinagrande.pb.leg.br/api/parlamentares/mandato/44/","Em virtude de acórdão proferido nos autos dos recursos eleitorais interpostos nas AIJE’S nº 0601218-42.2020.6.15.0016 e nº 0601229-71.2020.6.15.0016, nos termos do ofício nº 95/2023-TRE-PB/PTRE/16ª_zona e da Resolução Nº 093/2023"
"PB","19810","2020","Waldeny Mendes Santana","FALSE","62","https://sapl.campinagrande.pb.leg.br/api/parlamentares/mandato/62/","Em virtude de acórdão proferido nos autos dos recursos eleitorais interpostos nas AIJE’S nº 0601218-42.2020.6.15.0016 e nº 0601229-71.2020.6.15.0016, nos termos do ofício nº 95/2023-TRE-PB/PTRE/16ª_zona e da Resolução Nº 093/2023"
"PB","19860","2024","FRANCISCO DE ASSIS VIEIRA","TRUE","20","https://sapl.saofrancisco.pb.leg.br/api/parlamentares/mandato/20/","assumiu no ligar de roberto de isaias"
"PB","19860","2024","ROBERTO OLIVEIRA DE SA","TRUE","19","https://sapl.saofrancisco.pb.leg.br/api/parlamentares/mandato/19/","assumiu a chefia de gabinete do municipio de são francisco."
"PB","20150","2004","João Idalino da Silva","TRUE","28","https://sapl.donaines.pb.leg.br/api/parlamentares/mandato/28/","Em 2007 migrou para o PSB, e teve seu mandato interrompido em dezembro de 2008"
"PB","20150","2008","Damásio Berto de Oliveira","TRUE","3","https://sapl.donaines.pb.leg.br/api/parlamentares/mandato/3/","O Vereador foi eleito pelo PMDB e em 2011 ingressou no PSD"
"PB","20150","2008","Maria Ivoneide da Silva","TRUE","16","https://sapl.donaines.pb.leg.br/api/parlamentares/mandato/16/","No ano de 2011 deixou o PSDB e ingressou no PT"
"PB","20516","2020","Eliza Virgínia de  Souza Fernandes","TRUE","537","https://sapl.joaopessoa.pb.leg.br/api/parlamentares/mandato/537/","Convocação da Câmara dos Deputados Federal"
"PB","20516","2024","Ives Rocha Leitão","FALSE","597","https://sapl.joaopessoa.pb.leg.br/api/parlamentares/mandato/597/","SUPLENTE DO VEREADOR MARCÍLIO DO HBE"
"PB","21679","2020","DANILO ROLIM FELIX","FALSE","3","https://sapl.santahelena.pb.leg.br/api/parlamentares/mandato/3/","Motivo da Situação:

Abuso de poder (LC 64/90)
Partido Invalidado

Decição Judicial."
"PE","24333","2020","Adnildo Alves dos Santos","TRUE","8","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/8/","Servidor Público Municipal
   Partido Socialista Brasileiro - PSB
   Votos 411   -   Mandato 2021 - 2024 
   Ensino Fundamental incompleto"
"PE","24333","2020","Ailson Alves da Silva","FALSE","1","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/1/","Agricultor
   Partido Socialista Brasileiro - PSB
   Votos 297   -   Mandato 2021 - 2024 
   Ensino Fundamental incompleto"
"PE","24333","2020","Eusébio Ferreira Barros Silva","TRUE","4","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/4/","Comerciante
   Partido Socialista Brasileiro - PSB
   Votos 509   -   Mandato 2021 - 2024 
   Ensino Fundamental incompleto"
"PE","24333","2020","Gilvan Marinho Pontes","FALSE","5","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/5/","Fisioterapeuta e Terapeuta Ocupacional
   Republicanos 
   Votos 246   -   Mandato 2021 - 2024 
   Superior completo"
"PE","24333","2020","Jonas Batista Freitas Costa","FALSE","6","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/6/","Agricultor
   Republicanos
   Votos 279   -   Mandato 2021 - 2024 
   Ensino Fundamental completo"
"PE","24333","2020","José Ailton Simões de Macedo","FALSE","9","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/9/","Comerciante
   Republicanos 
   Votos 387 - Mandato 2021 - 2024 
   Ensino Fundamental incompleto"
"PE","24333","2020","Samuel Simplício Duarte","TRUE","3","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/3/","Servidor Público Municipal
   Republicanos
   Votos 311 - Mandato 2021 - 2024 
   Ensino Médio completo"
"PE","24333","2020","Santiago Justino Duarte","TRUE","2","https://sapl.ibirajuba.pe.leg.br/api/parlamentares/mandato/2/","Comerciante
   Partido Socialista Brasileiro - PSB    
   Votos 455   -    Mandato 2021 - 2024 
   Ensino Fundamental incompleto"
"PE","24350","2004","Afonso Geraldo Sampaio Lucena","TRUE","30","https://sapl.igarassu.pe.leg.br/api/parlamentares/mandato/30/","SUPLENTE A PARLAMENTAR OCUPOU A VAGA DEIXADA POR SEBASTIÃO RAIMUNDO DE LIMA."
"PI","10049","2000","Matilde Gomes da Silva Santos","TRUE","26","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/26/","187"
"PI","10049","2016","Ananias Borges de Sousa","TRUE","57","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/57/","Eleito pelo PSB

Coligação """"Unidos para Avançar"""" (PP-PSC-PPS-PHS-PSB-PRP-PSDB-PCdoB)"
"PI","10049","2016","Antônio Gomes da Silva","TRUE","58","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/58/","Eleito pelo PRB

Coligação """"O Povo é o Poder"""" (PMN-PRB-PSD)"
"PI","10049","2016","Cícero Alves Português","TRUE","59","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/59/","Eleito pelo PSDB

Coligação """"Unidos para Avaçar"""" (PP-PSC-PPS-PHS-PSB-PRP-PSDB-PCdoB)"
"PI","10049","2016","Clauren Oliveira dos Reis","TRUE","60","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/60/","Eleita pelo PHS

Coligação """"Unidos para Avançar"""" (PP-PSC-PPS-PHS-PSB-PRP-PSDB-PCdoB)"
"PI","10049","2016","Hilton Pereira da Rocha","TRUE","61","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/61/","Eleito pelo PTC

Força que vem do Povo 2"""" (PTB-PDT-PR-PTC-PRTB-SD)"
"PI","10049","2016","José Hilton Cabral dos Santos Martins","TRUE","65","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/65/","Eleito pelo PSB

Coligação """"Unidos para Avançar"""" (PP-PSC-PPS-PHS-PSB-PRP-PSDB-PCdoB)"
"PI","10049","2016","Osmiranda Pereira da Silva","TRUE","62","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/62/","Eleito pelo PCdoB

Coligação """"Unidos para Avançar"""" (PP-PSC-PPS-PHS-PSB-PRP-PSDB-PCdoB)"
"PI","10049","2016","Pedrovânio Pereira dos Santos","TRUE","63","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/63/","Eleito pelo PTB

Coligação """"A Força que vem do Povo 2"""" (PTB-PDT-PR-PTC-PRTB-SD)"
"PI","10049","2016","Raimundo Batista de Sousa","TRUE","64","https://sapl.baixagrandedoribeiro.pi.leg.br/api/parlamentares/mandato/64/","Eleito pelo PTB

Coligação """"A Força que vem do Povo 2"""" (PTB-PDT-PR-PTC-PRTB-SD)"
"PI","10065","2024","ANTÔNIA GERLANE MACHADO SARAIVA","TRUE","10","https://sapl.bomprincipiodopiaui.pi.leg.br/api/parlamentares/mandato/10/","Suplente nas eleições de 2024, exerce as atividades de vereador desde ....."
"PI","10650","2016","César Alexandre Olímpio","TRUE","20","https://sapl.demervallobao.pi.leg.br/api/parlamentares/mandato/20/","1º Vice-Presidente da Câmara"
"PI","10650","2016","Ernesto Carvalho Costa Neto","FALSE","26","https://sapl.demervallobao.pi.leg.br/api/parlamentares/mandato/26/","Suplente assumiu a vaga deixada pelo vereador Edivone Matos"
"PI","10650","2016","Mavilson da Fonseca Veloso","TRUE","31","https://sapl.demervallobao.pi.leg.br/api/parlamentares/mandato/31/","2º Vice-Presidente da Câmara"
"PI","10650","2020","ANTONIO JOSÉ DA SILVA","TRUE","41","https://sapl.demervallobao.pi.leg.br/api/parlamentares/mandato/41/","Suplente assumiu a vaga deixada temporariamente pelo vereador Titular, José Leite"
"PI","10669","2024","Enilson Lopes Gomes","TRUE","3","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/3/","Vereador eleito nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Francisco Canuto de Carvalho Filho","TRUE","4","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/4/","Vereador eleito nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Francisco Regis Morais do Nascimento","TRUE","9","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/9/","Vereador eleito nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Francisco Ribeiro de Araujo Filho","TRUE","5","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/5/","Vereador eleito nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Jorge Luis da Silva","TRUE","6","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/6/","Vereador eleito nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Joucilene Carvalho Sales","TRUE","7","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/7/","Vereadora eleita nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Keyla Maria da Rocha Silva","TRUE","2","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/2/","Vereadora eleita nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Pedro Neto","TRUE","8","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/8/","Vereador eleito nas Eleições Municipais de 2024 para a Legislatura 2025–2028."
"PI","10669","2024","Venância Santos Resende","TRUE","1","https://sapl.boahora.pi.leg.br/api/parlamentares/mandato/1/","Vereadora eleita nas Eleições Municipais de 2024 para a Legislatura 2025–2028 e Presidente da Câmara Municipal de Boa Hora-PI no biênio 2025–2026."
"PI","10820","2024","DANIEL GOMES OLIVEIRA","TRUE","66","https://sapl.ilhagrande.pi.leg.br/api/parlamentares/mandato/66/","Este vereador foi o 7º mais votado na eleição de 2024"
"PI","10820","2024","RAIMUNDO NONATO DOS SANTOS COSTA","TRUE","74","https://sapl.ilhagrande.pi.leg.br/api/parlamentares/mandato/74/","Parlamentar torna-se em 2024 o Vereador mais bem votado."
"PI","12130","2024","MARCIA MELLANIA DA SILVEIRA MORAIS","TRUE","40","https://sapl.simoes.pi.leg.br/api/parlamentares/mandato/40/","Vereadora mais bem votada da história do Município de Simões - PI"
"PI","12130","2024","MARIA DAS GRAÇAS XAVIER CARVALHO","TRUE","41","https://sapl.simoes.pi.leg.br/api/parlamentares/mandato/41/","Presidente da Casa Legislativa - Biênio - 2025/2026"
"PI","12440","2024","BERNARDO WANDESON CRUZ CARDOSO","TRUE","4","https://sapl.madeiro.pi.leg.br/api/parlamentares/mandato/4/","Vereador eleito e reeleito pelo PSD nas Eleições Municipais de 2024."
"PI","12440","2024","DENIS ARAUJO LOPES","TRUE","2","https://sapl.madeiro.pi.leg.br/api/parlamentares/mandato/2/","Vereador eleito e reeleito pelo PSD nas Eleições Municipais de 2024."
"PI","12440","2024","LEONARDO MEIRELES DE SOUSA","TRUE","5","https://sapl.madeiro.pi.leg.br/api/parlamentares/mandato/5/","Vereador eleito pelo MDB nas Eleições Municipais de 2024."
"PI","12440","2024","LINDALVA MARIA ARAÚJO SALES","TRUE","3","https://sapl.madeiro.pi.leg.br/api/parlamentares/mandato/3/","Vereadora eleita pelo PT nas Eleições Municipais de 2024."
"PI","12440","2024","RAIMUNDA CAROLINA LOIOLA TELES VERAS","TRUE","1","https://sapl.madeiro.pi.leg.br/api/parlamentares/mandato/1/","Vereadora eleita pelo MDB nas Eleições Municipais de 2024."
"PR","74063","2020","NARA REGINA ALVES FUSCO","FALSE","41","https://sapl.ouroverdedooeste.pr.leg.br/api/parlamentares/mandato/41/","(Substituindo SEBASTIÃO LUIZ ALVES)"
"PR","74128","2008","Antonio Ulbano Pereira","FALSE","59","https://sapl.angulo.pr.leg.br/api/parlamentares/mandato/59/","Entrou no lugar do Armando Lavagnoli, que perdeu o direitos políticos."
"PR","74128","2008","Armando Lavanholi","TRUE","47","https://sapl.angulo.pr.leg.br/api/parlamentares/mandato/47/","Perca dos direitos políticos, cedendo a vaga para o suplente Antonio Ulbano Pereira, Toninho Urbano."
"PR","74128","2008","Levi dos Santos Lima","FALSE","58","https://sapl.angulo.pr.leg.br/api/parlamentares/mandato/58/","Assumiu como suplente no lugar do Moisés Gomes da Silva por este ter assumido o Executivo Municipal no lugar do Valdo Lourenço."
"PR","74233","2016","Gilciano Moreira","FALSE","2","https://sapl.antonioolinto.pr.leg.br/api/parlamentares/mandato/2/","Suplente do Vereador Titular Anibeli Cordeiro."
"PR","74241","2024","Anestor dos Santos Silva","TRUE","9","https://sapl.cruzeirodoiguacu.pr.leg.br/api/parlamentares/mandato/9/","O vereador assumiu Cargo em Comissão no Poder Executivo Municipal de Cruzeiro do Iguaçu."
"PR","74241","2024","Reni Francischini","TRUE","8","https://sapl.cruzeirodoiguacu.pr.leg.br/api/parlamentares/mandato/8/","O vereador Reni Francischini assumiu o Cargo em Comissão no Poder Executivo Municipal de Cruzeiro do Iguaçu;"
"PR","74250","2004","Satio Kayukawa","TRUE","282","https://sapl.apucarana.pr.leg.br/api/parlamentares/mandato/282/","Assume na vaga do vereador João Carlos de Oliveira"
"PR","74250","2008","Laercio de Morais","TRUE","298","https://sapl.apucarana.pr.leg.br/api/parlamentares/mandato/298/","Assumiu a vaga deixada por Alcides Ramos"
"PR","74250","2020","Mário Felippe Rodrigues","TRUE","336","https://sapl.apucarana.pr.leg.br/api/parlamentares/mandato/336/","Suplente e assume a vaga da Vereadora Jossuela Martins Pirelli."
"PR","74330","1996","ALINOR APARECIDO MENOSSI","TRUE","112","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/112/","Data Expedição Diploma é Fictícia."
"PR","74330","1996","ATAIDE CASTORINO NASCIMENTO","TRUE","108","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/108/","Data Expedição Diploma é Fictícia."
"PR","74330","1996","ITACIR JOSÉ NARDINO","TRUE","115","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/115/","Data Expedição Diploma é Fictícia."
"PR","74330","1996","NIVERSINO BUENO","TRUE","107","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/107/","Data Expedição Diploma é Fictícia."
"PR","74330","2000","ADONIAS CAETANO GONÇALVES","TRUE","120","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/120/","Data Expedição Diploma é Fictícia."
"PR","74330","2000","ALFO DIAS DE SOUZA","TRUE","116","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/116/","Data Expedição Diploma é Fictícia."
"PR","74330","2000","JOSÉ ARNALDO DINIZ","TRUE","117","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/117/","Data Expedição Diploma é Fictícia."
"PR","74330","2000","JOSÉ PIRES BATISTA","TRUE","125","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/125/","Data Expedição Diploma é Fictícia."
"PR","74330","2000","LAÉRCIO DE ANDRADE ","TRUE","121","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/121/","Suplente - assumiu no lugar de IONICE APARECIDA FERREIRA a partir de março de 2004."
"PR","74330","2004","ANDERSON LUIZ BUENO","TRUE","126","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/126/","Data Expedição Diploma é Fictícia."
"PR","74330","2004","JOSÉ ARNALDO DINIZ","TRUE","127","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/127/","Data Expedição Diploma é Fictícia."
"PR","74330","2004","NELSON APARECIDO LUIZ","TRUE","129","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/129/","Data Expedição Diploma é Fictícia."
"PR","74330","2004","WALMIR PERES","TRUE","128","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/128/","Data Expedição Diploma é Fictícia."
"PR","74330","2008","ALFO DIAS DE SOUZA","TRUE","140","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/140/","Data Expedição Diploma é Fictícia."
"PR","74330","2008","ANDERSON LUIZ BUENO","TRUE","135","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/135/","Data Expedição Diploma é Fictícia."
"PR","74330","2008","JEAN CARLOS MOMENTE BUENO","TRUE","139","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/139/","Data Expedição Diploma é Fictícia."
"PR","74330","2008","JOSÉ ARNALDO DINIZ","TRUE","136","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/136/","Data Expedição Diploma é Fictícia."
"PR","74330","2008","MARCO ANTONIO ROCHA","TRUE","138","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/138/","Data Expedição Diploma é Fictícia."
"PR","74330","2008","NELSON APARECIDO LUIZ","TRUE","137","https://sapl.marilandiadosul.pr.leg.br/api/parlamentares/mandato/137/","Data Expedição Diploma é Fictícia."
"PR","74810","2016","ROGÉRIO BAUMEL","TRUE","55","https://sapl.campolargo.pr.leg.br/api/parlamentares/mandato/55/","ASSUMIU NO LUGAR DO VEREADOR GIOVANI MARCON."
"PR","74829","2016","Claudio Rafael","FALSE","73","https://sapl.santamonica.pr.leg.br/api/parlamentares/mandato/73/","Vereador 2º Suplente."
"PR","74829","2016","Sueli Ferreira da Silva Oliveira","TRUE","72","https://sapl.santamonica.pr.leg.br/api/parlamentares/mandato/72/","1º Suplente do Partido do MDB."
"PR","74829","2020","José Rodrigues da Silva","TRUE","86","https://sapl.santamonica.pr.leg.br/api/parlamentares/mandato/86/","Vereador Tomou Posse no dia 16 de Janeiro de 2013."
"PR","74934","2016","Alécio Natalino Espínola","TRUE","65","https://sapl.cascavel.pr.leg.br/api/parlamentares/mandato/65/","Legislatura válida."
"PR","74934","2020","Madson de Oliveira","TRUE","113","https://sapl.cascavel.pr.leg.br/api/parlamentares/mandato/113/","Suplente do vereador Edson Souza"
"PR","74993","2020","WESLLEY REIS PEREIRA","FALSE","200","https://sapl.centenariodosul.pr.leg.br/api/parlamentares/mandato/200/","Vereador Suplente do Vereador MARLON DO KIOSKI"
"PR","75639","2016","Beni Rodrigues Pinto","TRUE","8","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/8/","2º Lugar na Coligação"
"PR","75639","2016","Celino Fertrin","TRUE","9","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/9/","3º Lugar na Coligação."
"PR","75639","2016","Elizeu Liberato","TRUE","10","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/10/","2º Lugar na Coligação.
13º lugar na colocação geral."
"PR","75639","2016","João Gonçalves de Miranda","TRUE","13","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/13/","2º Lugar na Coligação.
17º lugar na colocação geral."
"PR","75639","2016","Marcio Rosa da Silva","TRUE","14","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/14/","1º Lugar na Coligação.
15º lugar na colocação geral."
"PR","75639","2016","Nanci Mari Rafagnin Andreola","TRUE","15","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/15/","1º Lugar na Coligação.
1º lugar na colocação geral."
"PR","75639","2016","Rolison Jeferson Brayner","TRUE","12","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/12/","2º Lugar na Coligação.
31º lugar na colocação geral."
"PR","75639","2020","Marcio Rosa da Silva","TRUE","177","https://sapl.fozdoiguacu.pr.leg.br/api/parlamentares/mandato/177/","Entrou no lugar do Maninho (mandato extinto pela Justiça Eleitoral, após anulação dos votos do partido)
O Legislativo cumpriu, por meio do ato 100/2022, a decisão do Tribunal Regional Eleitoral (TRE)."
"PR","75930","2016","Luiz Caires  de Neve","TRUE","49","https://sapl.icaraima.pr.leg.br/api/parlamentares/mandato/49/","Vereador suplente para ocupar a cadeira temporariamente livre"
"PR","76236","2008","José Maria Carneiro","FALSE","153","https://sapl.ivaipora.pr.leg.br/api/parlamentares/mandato/153/","Foi suplente do Vereador Sadi Marcondes Mendes na 12ª Legislatura (2010-2012)"
"PR","76473","2008","ERIC BRUNO DA SILVA","TRUE","10","https://sapl.jataizinho.pr.leg.br/api/parlamentares/mandato/10/","Ocupou a vaga deixada pelo Vereador Jorge Pereira temporariamente"
"PR","76473","2012","Antonio Laercio dos Reis","TRUE","35","https://sapl.jataizinho.pr.leg.br/api/parlamentares/mandato/35/","Suplente empossado na vaga deixada por Clovis Cordeiro da Silva"
"PR","76473","2012","CLAUDINEI DE OLIVEIRA CABRAL","TRUE","36","https://sapl.jataizinho.pr.leg.br/api/parlamentares/mandato/36/","Suplente empossado na vaga deixada por Maurílio Martielho"
"PR","76473","2012","José Aparecido Rodrigue","TRUE","21","https://sapl.jataizinho.pr.leg.br/api/parlamentares/mandato/21/","Ocupou a vaga deixada pelo Vereador Adilson da Silva temporariamente - Suplente empossado na vaga deixada por Alex Antonio Gomes de Faria"
"PR","76473","2012","Reinaldo Cícero Martins","TRUE","37","https://sapl.jataizinho.pr.leg.br/api/parlamentares/mandato/37/","Suplente empossado na vaga deixada por Jorge dos Santos Pereira"
"PR","76473","2012","Wagner Moreno Baptista","TRUE","38","https://sapl.jataizinho.pr.leg.br/api/parlamentares/mandato/38/","Suplente - Assumiu a vaga deixada pelo Vereador Anilton Murari"
"PR","76830","2020","Rafael Cristiano Heinrich","TRUE","220","https://sapl.marechalcandidorondon.pr.leg.br/api/parlamentares/mandato/220/","Atualmente, exerce o mandato de Vereador da 15ª Legislatura (2021 - 2024) e de Presidente da Comissão de Educação, Cultura, Saúde, B. E. Social e Ecologia, biênnio (2023 - 2024). Exerceu o cargo de Vice-Presidente, o cargo de Presidente das Comissões de Finanças, Orçamento e Fiscalização e Comissão de Educação, Cultura, Saúde, Bem Estar Social e Ecologia, biênio (2021 - 2022)."
"PR","76953","2020","Eleandro de Morais Vieira","TRUE","12","https://sapl.marmeleiro.pr.leg.br/api/parlamentares/mandato/12/","Suplente na representação do partido dos trabalhadores - PT."
"PR","77518","2012","Clóvis Gresele","FALSE","24","https://sapl.patobranco.pr.leg.br/api/parlamentares/mandato/24/","Na sessão realizada no dia 12 de maio 2014, assumiu a vaga deixada pelo vereador Valmir Tasca."
"PR","77658","1996","Francisco Santos Oliveira","TRUE","91","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/91/","Vereador suplente que assumiu efetivamente."
"PR","77658","1996","Hamilton José da Silva","FALSE","94","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/94/","Vereador suplente com atuação temporária."
"PR","77658","1996","João Pedro Kitcki","FALSE","93","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/93/","Vereador suplente com atuação temporária."
"PR","77658","1996","Joaquim Carlos Paitner","TRUE","92","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/92/","Vereador suplente de atuação temporária."
"PR","77658","2004","Eva Aparecida Lazzeris de Lima","FALSE","116","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/116/","Vereadora suplente que assumiu efetivamente."
"PR","77658","2004","Nilceu Evanir Kempf","FALSE","117","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/117/","Vereador de atuação passageira."
"PR","77658","2004","Normir Julio Machajewski","FALSE","118","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/118/","Vereador suplente de atuação temporária."
"PR","77658","2008","Jovael dos Santos Taques Belo","TRUE","129","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/129/","Vereador suplente com atuação temporária."
"PR","77658","2008","Valdecir Biasebetti","FALSE","128","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/128/","Vereador suplente que assumiu efetivamente."
"PR","77658","2012","Jovael dos Santos Taques Belo","TRUE","143","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/143/","Vereador suplente que assumiu temporariamente."
"PR","77658","2012","Lindomar Paulo do Nascimento","TRUE","144","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/144/","Vereador suplente que assumiu temporariamente."
"PR","77658","2012","Neoraldo Quintiliano Rocha","FALSE","145","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/145/","Vereador suplente com atuação temporária."
"PR","77658","2016","Adaor Caldas","FALSE","159","https://sapl.pinhao.pr.leg.br/api/parlamentares/mandato/159/","Vereador Suplente com atuação temporaria."
"PR","77690","2020","Josmar Claro","TRUE","30","https://sapl.piraquara.pr.leg.br/api/parlamentares/mandato/30/","Primeiro suplente empossado no lugar do Vereador Weliton Santos Figueiredo"
"PR","77690","2020","Wailton Leonel","FALSE","34","https://sapl.piraquara.pr.leg.br/api/parlamentares/mandato/34/","Segundo suplente de Vereador, assumiu mandato no lugar do Vereador Lúcio Renato que teve a perda do seu mandato declarada pela Justiça Eleitoral."
