id_mandato,sg_uf,sg_ue,cargo,ano_eleicao,forma_saida,fonte_forma_saida
"M2020_20893_11_22_150000904054","PB","20893","PREFEITO","2020","fim_regular","tce"
"M2012_20915_11_40_150000002075","PB","20915","PREFEITO","2012","fim_regular","tce"
"M2016_20915_11_55_150000001008","PB","20915","PREFEITO","2016","fim_regular","tce"
"M2020_20915_11_55_150000827230","PB","20915","PREFEITO","2020","fim_regular","tce"
"M2012_20931_11_25_150000004507","PB","20931","PREFEITO","2012","fim_regular","tce"
"M2016_20931_11_15_150000006585","PB","20931","PREFEITO","2016","fim_regular","tce"
"M2020_20931_11_15_150000763801","PB","20931","PREFEITO","2020","fim_regular","tce"
"M2012_20958_11_45_150000000683","PB","20958","PREFEITO","2012","fim_regular","tce"
"M2016_20958_11_45_150000012023","PB","20958","PREFEITO","2016","fim_regular","tce"
"M2020_20958_11_22_150000718884","PB","20958","PREFEITO","2020","fim_regular","tce"
"M2012_20974_11_40_150000004448","PB","20974","PREFEITO","2012","fim_regular","tce"
"M2016_20974_11_14_150000008093","PB","20974","PREFEITO","2016","fim_regular","tce"
"M2020_20974_11_14_150000666238","PB","20974","PREFEITO","2020","fim_regular","tce"
"M2016_21016_11_22_150000007664","PB","21016","PREFEITO","2016","fim_regular","tce"
"M2020_21016_11_23_150000724260","PB","21016","PREFEITO","2020","fim_regular","tce"
"M2012_21032_11_25_150000010406","PB","21032","PREFEITO","2012","fim_regular","tce"
"M2016_21032_11_40_150000002023","PB","21032","PREFEITO","2016","fim_regular","tce"
"M2020_21032_11_23_150000687081","PB","21032","PREFEITO","2020","fim_regular","tce"
"M2012_21075_11_22_150000002592","PB","21075","PREFEITO","2012","fim_regular","tce"
"M2016_21075_11_14_150000006652","PB","21075","PREFEITO","2016","fim_regular","tce"
"M2020_21075_11_23_150000770147","PB","21075","PREFEITO","2020","fim_regular","tce"
"M2012_21113_11_15_150000012016","PB","21113","PREFEITO","2012","fim_regular","tce"
"M2012_21130_11_55_150000000073","PB","21130","PREFEITO","2012","fim_regular","tce"
"M2016_21130_11_55_150000006049","PB","21130","PREFEITO","2016","fim_regular","tce"
"M2020_21130_11_25_150000825635","PB","21130","PREFEITO","2020","fim_regular","tce"
"M2012_21156_11_15_150000000292","PB","21156","PREFEITO","2012","fim_regular","tce"
"M2016_21156_11_15_150000003239","PB","21156","PREFEITO","2016","fim_regular","tce"
"M2020_21156_11_70_150000858982","PB","21156","PREFEITO","2020","fim_regular","tce"
"M2012_21172_11_15_150000010711","PB","21172","PREFEITO","2012","fim_regular","tce"
"M2016_21172_11_45_150000006500","PB","21172","PREFEITO","2016","outro","tce"
"M2012_21199_11_14_150000002015","PB","21199","PREFEITO","2012","fim_regular","tce"
"M2016_21199_11_22_150000001525","PB","21199","PREFEITO","2016","fim_regular","tce"
"M2020_21199_11_22_150000816532","PB","21199","PREFEITO","2020","fim_regular","tce"
"M2016_21210_11_22_150000001504","PB","21210","PREFEITO","2016","fim_regular","tce"
"M2020_21210_11_22_150000727937","PB","21210","PREFEITO","2020","fim_regular","tce"
"M2020_21237_11_25_150001065206","PB","21237","PREFEITO","2020","fim_regular","tce"
"M2012_21253_11_40_150000010340","PB","21253","PREFEITO","2012","fim_regular","tce"
"M2016_21253_11_40_150000003664","PB","21253","PREFEITO","2016","fim_regular","tce"
"M2020_21270_11_11_150001027624","PB","21270","PREFEITO","2020","fim_regular","tce"
"M2012_21296_11_25_150000007544","PB","21296","PREFEITO","2012","fim_regular","tce"
"M2016_21296_11_13_150000001987","PB","21296","PREFEITO","2016","fim_regular","tce"
"M2020_21296_11_13_150000636993","PB","21296","PREFEITO","2020","fim_regular","tce"
"M2012_21350_11_15_150000000041","PB","21350","PREFEITO","2012","fim_regular","tce"
"M2016_21350_11_45_150000007832","PB","21350","PREFEITO","2016","fim_regular","tce"
"M2020_21350_11_45_150000726227","PB","21350","PREFEITO","2020","fim_regular","tce"
"M2012_21377_11_40_150000005117","PB","21377","PREFEITO","2012","fim_regular","tce"
"M2016_21377_11_45_150000009213","PB","21377","PREFEITO","2016","fim_regular","tce"
"M2012_21393_11_55_150000012216","PB","21393","PREFEITO","2012","fim_regular","tce"
"M2016_21393_11_55_150000009627","PB","21393","PREFEITO","2016","fim_regular","tce"
"M2020_21393_11_12_150001084882","PB","21393","PREFEITO","2020","outro","tce"
"M2020_21415_11_70_150000828587","PB","21415","PREFEITO","2020","fim_regular","tce"
"M2016_21431_11_15_150000006593","PB","21431","PREFEITO","2016","fim_regular","tce"
"M2020_21431_11_15_150000872247","PB","21431","PREFEITO","2020","fim_regular","tce"
"M2012_21458_11_15_150000011696","PB","21458","PREFEITO","2012","fim_regular","tce"
"M2016_21458_11_15_150000007632","PB","21458","PREFEITO","2016","fim_regular","tce"
"M2020_21458_11_23_150000656476","PB","21458","PREFEITO","2020","fim_regular","tce"
"M2012_21474_11_45_150000008218","PB","21474","PREFEITO","2012","fim_regular","tce"
"M2016_21474_11_40_150000009140","PB","21474","PREFEITO","2016","fim_regular","tce"
"M2020_21474_11_23_150001156863","PB","21474","PREFEITO","2020","fim_regular","tce"
"M2016_21539_11_15_150000003804","PB","21539","PREFEITO","2016","fim_regular","tce"
"M2020_21539_11_10_150000867588","PB","21539","PREFEITO","2020","fim_regular","tce"
"M2020_21555_11_12_150000959527","PB","21555","PREFEITO","2020","fim_regular","tce"
"M2012_21571_11_11_150000012934","PB","21571","PREFEITO","2012","fim_regular","tce"
"M2016_21571_11_11_150000002576","PB","21571","PREFEITO","2016","fim_regular","tce"
"M2020_21571_11_11_150000719904","PB","21571","PREFEITO","2020","fim_regular","tce"
"M2012_21610_11_45_150000009269","PB","21610","PREFEITO","2012","fim_regular","tce"
"M2016_21610_11_45_150000002770","PB","21610","PREFEITO","2016","fim_regular","tce"
"M2020_21610_11_45_150001073852","PB","21610","PREFEITO","2020","fim_regular","tce"
"M2012_21636_11_25_150000004102","PB","21636","PREFEITO","2012","fim_regular","tce"
"M2016_21636_11_25_150000002706","PB","21636","PREFEITO","2016","fim_regular","tce"
"M2020_21636_11_55_150000904235","PB","21636","PREFEITO","2020","fim_regular","tce"
"M2012_21652_11_13_150000002475","PB","21652","PREFEITO","2012","fim_regular","tce"
"M2016_21652_11_40_150000007803","PB","21652","PREFEITO","2016","fim_regular","tce"
"M2020_21652_11_22_150000802931","PB","21652","PREFEITO","2020","fim_regular","tce"
"M2012_21679_11_55_150000006304","PB","21679","PREFEITO","2012","fim_regular","tce"
"M2016_21679_11_55_150000008983","PB","21679","PREFEITO","2016","fim_regular","tce"
"M2020_21679_11_23_150000871848","PB","21679","PREFEITO","2020","fim_regular","tce"
"M2012_21717_11_14_150000002655","PB","21717","PREFEITO","2012","fim_regular","tce"
"M2016_21717_11_45_150000011434","PB","21717","PREFEITO","2016","fim_regular","tce"
"M2020_21717_11_70_150000643101","PB","21717","PREFEITO","2020","fim_regular","tce"
"M2012_21733_11_13_150000003831","PB","21733","PREFEITO","2012","fim_regular","tce"
"M2016_21733_11_40_150000002661","PB","21733","PREFEITO","2016","fim_regular","tce"
"M2020_21733_11_23_150000848290","PB","21733","PREFEITO","2020","fim_regular","tce"
"M2012_21750_11_44_150000006897","PB","21750","PREFEITO","2012","outro","tce"
"M2016_21750_11_45_150000011209","PB","21750","PREFEITO","2016","fim_regular","tce"
"M2020_21750_11_11_150000842793","PB","21750","PREFEITO","2020","fim_regular","tce"
"M2012_21776_11_10_150000007190","PB","21776","PREFEITO","2012","fim_regular","tce"
"M2016_21776_11_45_150000008639","PB","21776","PREFEITO","2016","fim_regular","tce"
"M2020_21776_11_10_150001073290","PB","21776","PREFEITO","2020","fim_regular","tce"
"M2012_21814_11_22_150000008733","PB","21814","PREFEITO","2012","outro","tce"
"M2016_21814_11_25_150000009893","PB","21814","PREFEITO","2016","outro","tce"
"M2020_21814_11_25_150000765222","PB","21814","PREFEITO","2020","fim_regular","tce"
"M2012_21830_11_33_150000002752","PB","21830","PREFEITO","2012","fim_regular","tce"
"M2016_21830_11_40_150000003139","PB","21830","PREFEITO","2016","fim_regular","tce"
"M2020_21830_11_10_150000675571","PB","21830","PREFEITO","2020","fim_regular","tce"
"M2012_21857_11_25_150000006899","PB","21857","PREFEITO","2012","fim_regular","tce"
"M2016_21857_11_55_150000008303","PB","21857","PREFEITO","2016","fim_regular","tce"
"M2020_21857_11_45_150001082551","PB","21857","PREFEITO","2020","fim_regular","tce"
"M2012_21873_11_15_150000001758","PB","21873","PREFEITO","2012","fim_regular","tce"
"M2016_21873_11_22_150000004900","PB","21873","PREFEITO","2016","fim_regular","tce"
"M2012_21911_11_15_150000008034","PB","21911","PREFEITO","2012","fim_regular","tce"
"M2016_21911_11_40_150000012719","PB","21911","PREFEITO","2016","fim_regular","tce"
"M2020_21911_11_23_150000728919","PB","21911","PREFEITO","2020","outro","tce"
"M2012_21938_11_15_150000004387","PB","21938","PREFEITO","2012","fim_regular","tce"
"M2016_21938_11_15_150000003251","PB","21938","PREFEITO","2016","fim_regular","tce"
"M2012_21954_11_45_150000008821","PB","21954","PREFEITO","2012","fim_regular","tce"
"M2016_21954_11_25_150000003287","PB","21954","PREFEITO","2016","fim_regular","tce"
"M2020_21954_11_25_150000659344","PB","21954","PREFEITO","2020","fim_regular","tce"
"M2012_21970_11_40_150000002188","PB","21970","PREFEITO","2012","fim_regular","tce"
"M2016_21970_11_40_150000006377","PB","21970","PREFEITO","2016","fim_regular","tce"
"M2020_21970_11_22_150000659800","PB","21970","PREFEITO","2020","fim_regular","tce"
"M2012_22012_11_15_150000000461","PB","22012","PREFEITO","2012","fim_regular","tce"
"M2016_22012_11_15_150000005692","PB","22012","PREFEITO","2016","fim_regular","tce"
"M2020_22012_11_45_150000694786","PB","22012","PREFEITO","2020","fim_regular","tce"
"M2012_22039_11_15_150000010184","PB","22039","PREFEITO","2012","fim_regular","tce"
"M2012_22055_11_25_150000006790","PB","22055","PREFEITO","2012","fim_regular","tce"
"M2016_22055_11_25_150000008924","PB","22055","PREFEITO","2016","fim_regular","tce"
"M2020_22055_11_25_150001167863","PB","22055","PREFEITO","2020","fim_regular","tce"
"M2012_22071_11_40_150000011989","PB","22071","PREFEITO","2012","fim_regular","tce"
"M2016_22071_11_40_150000010891","PB","22071","PREFEITO","2016","fim_regular","tce"
"M2020_22071_11_19_150000838342","PB","22071","PREFEITO","2020","fim_regular","tce"
"M2012_22098_11_25_150000011969","PB","22098","PREFEITO","2012","fim_regular","tce"
"M2016_22098_11_40_150000006675","PB","22098","PREFEITO","2016","fim_regular","tce"
"M2020_22098_11_55_150000688651","PB","22098","PREFEITO","2020","fim_regular","tce"
"M2012_22110_11_15_150000009664","PB","22110","PREFEITO","2012","fim_regular","tce"
"M2016_22110_11_12_150000008083","PB","22110","PREFEITO","2016","fim_regular","tce"
"M2020_22110_11_11_150001098688","PB","22110","PREFEITO","2020","fim_regular","tce"
"M2012_22136_11_55_150000015436","PB","22136","PREFEITO","2012","fim_regular","tce"
"M2016_22136_11_14_150000002290","PB","22136","PREFEITO","2016","fim_regular","tce"
"M2020_22136_11_23_150000638684","PB","22136","PREFEITO","2020","fim_regular","tce"
"M2012_22152_11_40_150000007278","PB","22152","PREFEITO","2012","fim_regular","tce"
"M2016_22152_11_45_150000002194","PB","22152","PREFEITO","2016","fim_regular","tce"
"M2020_22152_11_22_150000769029","PB","22152","PREFEITO","2020","fim_regular","tce"
"M2012_22217_11_23_150000010354","PB","22217","PREFEITO","2012","fim_regular","tce"
"M2016_22217_11_25_150000001431","PB","22217","PREFEITO","2016","fim_regular","tce"
"M2020_22217_11_25_150000634562","PB","22217","PREFEITO","2020","fim_regular","tce"
"M2020_22233_11_11_150000976853","PB","22233","PREFEITO","2020","fim_regular","tce"
"M2012_22250_11_15_150000005802","PB","22250","PREFEITO","2012","fim_regular","tce"
"M2016_22250_11_40_150000007358","PB","22250","PREFEITO","2016","fim_regular","tce"
"M2020_22250_11_23_150000681515","PB","22250","PREFEITO","2020","fim_regular","tce"
"M2016_22276_11_40_150000005582","PB","22276","PREFEITO","2016","fim_regular","tce"
"M2020_22276_11_22_150000797673","PB","22276","PREFEITO","2020","fim_regular","tce"
"M2012_22292_11_15_150000001197","PB","22292","PREFEITO","2012","fim_regular","tce"
"M2016_22292_11_15_150000007419","PB","22292","PREFEITO","2016","fim_regular","tce"
"M2020_22292_11_12_150000655211","PB","22292","PREFEITO","2020","fim_regular","tce"
"M2012_22314_11_15_150000010139","PB","22314","PREFEITO","2012","fim_regular","tce"
"M2016_22314_11_15_150000003121","PB","22314","PREFEITO","2016","fim_regular","tce"
"M2020_22314_11_45_150001187026","PB","22314","PREFEITO","2020","fim_regular","tce"
"M2012_22330_11_15_150000008754","PB","22330","PREFEITO","2012","fim_regular","tce"
"M2016_22330_11_15_150000002318","PB","22330","PREFEITO","2016","fim_regular","tce"
"M2020_22330_11_10_150001199043","PB","22330","PREFEITO","2020","fim_regular","tce"
"M2012_22357_11_15_150000008199","PB","22357","PREFEITO","2012","fim_regular","tce"
"M2016_22357_11_15_150000002708","PB","22357","PREFEITO","2016","fim_regular","tce"
"M2020_22357_11_12_150000638554","PB","22357","PREFEITO","2020","fim_regular","tce"
"M2012_22373_11_15_150000003977","PB","22373","PREFEITO","2012","fim_regular","tce"
"M2016_22373_11_14_150000011448","PB","22373","PREFEITO","2016","fim_regular","tce"
"M2016_22390_11_45_150000008918","PB","22390","PREFEITO","2016","fim_regular","tce"
"M2012_22411_11_25_150000005491","PB","22411","PREFEITO","2012","fim_regular","tce"
"M2012_22438_11_25_150000001427","PB","22438","PREFEITO","2012","fim_regular","tce"
"M2016_22438_11_25_150000001055","PB","22438","PREFEITO","2016","fim_regular","tce"
"M2020_22438_11_25_150000648004","PB","22438","PREFEITO","2020","fim_regular","tce"
"M2012_23000_11_22_170000002352","PE","23000","PREFEITO","2012","fim_regular","tce"
"M2016_23000_11_22_170000012793","PE","23000","PREFEITO","2016","fim_regular","tce"
"M2020_23000_11_70_170001086866","PE","23000","PREFEITO","2020","fim_regular","tce"
"M2016_23035_11_15_170000004214","PE","23035","PREFEITO","2016","fim_regular","tce"
"M2020_23035_11_40_170000778562","PE","23035","PREFEITO","2020","fim_regular","tce"
"M2012_23043_11_14_170000021001","PE","23043","PREFEITO","2012","fim_regular","tce"
"M2016_23043_11_14_170000003666","PE","23043","PREFEITO","2016","fim_regular","tce"
"M2020_23043_11_11_170001186006","PE","23043","PREFEITO","2020","fim_regular","tce"
"M2016_23051_11_15_170000002107","PE","23051","PREFEITO","2016","outro","tce"
"M2016_23078_11_40_170000016872","PE","23078","PREFEITO","2016","fim_regular","tce"
"M2020_23078_11_40_170001140886","PE","23078","PREFEITO","2020","outro","tce"
"M2012_23086_11_13_170000012403","PE","23086","PREFEITO","2012","fim_regular","tce"
"M2012_23094_11_13_170000006958","PE","23094","PREFEITO","2012","fim_regular","tce"
"M2016_23094_11_13_170000007134","PE","23094","PREFEITO","2016","fim_regular","tce"
"M2020_23094_11_13_170000800894","PE","23094","PREFEITO","2020","fim_regular","tce"
"M2012_23116_11_14_170000000909","PE","23116","PREFEITO","2012","fim_regular","tce"
"M2016_23116_11_40_170000001394","PE","23116","PREFEITO","2016","fim_regular","tce"
"M2020_23116_11_40_170001041695","PE","23116","PREFEITO","2020","fim_regular","tce"
"M2016_23124_11_40_170000004220","PE","23124","PREFEITO","2016","fim_regular","tce"
"M2020_23124_11_40_170001123046","PE","23124","PREFEITO","2020","fim_regular","tce"
"M2012_23132_11_40_170000006596","PE","23132","PREFEITO","2012","fim_regular","tce"
"M2016_23132_11_55_170000001204","PE","23132","PREFEITO","2016","fim_regular","tce"
"M2020_23132_11_55_170000646495","PE","23132","PREFEITO","2020","fim_regular","tce"
"M2020_23159_11_40_170001215144","PE","23159","PREFEITO","2020","fim_regular","tce"
"M2020_23167_11_15_170000739467","PE","23167","PREFEITO","2020","fim_regular","tce"
"M2012_23175_11_22_170000007971","PE","23175","PREFEITO","2012","fim_regular","tce"
"M2016_23175_11_22_170000006444","PE","23175","PREFEITO","2016","fim_regular","tce"
"M2020_23175_11_40_170001092123","PE","23175","PREFEITO","2020","fim_regular","tce"
"M2016_23183_11_15_170000004389","PE","23183","PREFEITO","2016","fim_regular","tce"
"M2020_23183_11_15_170000940018","PE","23183","PREFEITO","2020","fim_regular","tce"
"M2012_23191_11_55_170000012710","PE","23191","PREFEITO","2012","fim_regular","tce"
"M2016_23191_11_40_170000015793","PE","23191","PREFEITO","2016","fim_regular","tce"
"M2020_23191_11_40_170001032878","PE","23191","PREFEITO","2020","fim_regular","tce"
"M2012_23205_11_12_170000014779","PE","23205","PREFEITO","2012","fim_regular","tce"
"M2016_23205_11_12_170000018725","PE","23205","PREFEITO","2016","fim_regular","tce"
"M2020_23205_11_25_170001193297","PE","23205","PREFEITO","2020","fim_regular","tce"
"M2012_23221_11_45_170000016662","PE","23221","PREFEITO","2012","fim_regular","tce"
"M2020_23230_11_15_170000800184","PE","23230","PREFEITO","2020","fim_regular","tce"
"M2016_23256_11_77_170000007182","PE","23256","PREFEITO","2016","fim_regular","tce"
"M2016_23264_11_77_170000023032","PE","23264","PREFEITO","2016","fim_regular","tce"
"M2020_23272_11_11_170001119843","PE","23272","PREFEITO","2020","fim_regular","tce"
"M2012_23299_11_40_170000013511","PE","23299","PREFEITO","2012","fim_regular","tce"
"M2020_23299_11_10_170000743073","PE","23299","PREFEITO","2020","fim_regular","tce"
"M2008_23310_11_40_7347","PE","23310","PREFEITO","2008","outro","tce"
"M2016_23310_11_55_170000008141","PE","23310","PREFEITO","2016","fim_regular","tce"
"M2020_23310_11_15_170000778245","PE","23310","PREFEITO","2020","fim_regular","tce"
"M2016_23329_11_33_170000001828","PE","23329","PREFEITO","2016","fim_regular","tce"
"M2020_23329_11_55_170000702856","PE","23329","PREFEITO","2020","fim_regular","tce"
"M2020_23337_11_25_170001064818","PE","23337","PREFEITO","2020","fim_regular","tce"
"M2016_23353_11_14_170000014899","PE","23353","PREFEITO","2016","fim_regular","tce"
"M2020_23353_11_10_170000764799","PE","23353","PREFEITO","2020","fim_regular","tce"
"M2016_23396_11_25_170000007813","PE","23396","PREFEITO","2016","fim_regular","tce"
"M2020_23396_11_40_170000867503","PE","23396","PREFEITO","2020","fim_regular","tce"
"M2016_23418_11_40_170000006780","PE","23418","PREFEITO","2016","fim_regular","tce"
"M2020_23418_11_40_170000771739","PE","23418","PREFEITO","2020","fim_regular","tce"
